"Chinese","English","Audio 1","Audio 2","Raw Text"
"我的兄弟是个帅哥。","My bro is a handsome guy.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL33-%E6%88%91%E7%9A%84%E5%85%84%E5%BC%9F%E6%98%AF%E4%B8%AA%E5%B8%85%E5%93%A5-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL33-%E6%88%91%E7%9A%84%E5%85%84%E5%BC%9F%E6%98%AF%E4%B8%AA%E5%B8%85%E5%93%A5-%E5%A5%B3.mp3","我的兄弟是个帅哥。
My bro is a handsome guy.

1. brother, bro

‎

‎

    


Characters: 弟


兄
"
"三兄弟都知道，钱再多也比不上爸爸的公司，因为钱很快就用完了，但是只要有公司在，就会有钱。","The three brothers all knew that no matter how much money they had, it couldn’t compare to their father’s company, because money runs out quickly, but as long as the company exists, there will be money.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL33-%E4%B8%89%E5%85%84%E5%BC%9F%E9%83%BD%E7%9F%A5%E9%81%93%EF%BC%8C%E9%92%B1%E5%86%8D%E5%A4%9A%E4%B9%9F%E6%AF%94%E4%B8%8D%E4%B8%8A%E7%88%B8%E7%88%B8%E7%9A%84%E5%85%AC%E5%8F%B8-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL33-%E4%B8%89%E5%85%84%E5%BC%9F%E9%83%BD%E7%9F%A5%E9%81%93%EF%BC%8C%E9%92%B1%E5%86%8D%E5%A4%9A%E4%B9%9F%E6%AF%94%E4%B8%8D%E4%B8%8A%E7%88%B8%E7%88%B8%E7%9A%84%E5%85%AC%E5%8F%B8-%E5%A5%B3.mp3","三兄弟都知道，钱再多也比不上爸爸的公司，因为钱很快就用完了，但是只要有公司在，就会有钱。
The three brothers all knew that no matter how much money they had, it couldn’t compare to their father’s company, because money runs out quickly, but as long as the company exists, there will be money.

1. brother, bro

‎

知道 zhīdào - to know  爸爸 bàba - dad

‎

    


Characters: 弟


兄
"
"她的弟弟很帅，是一个帅哥。","Her younger brother is good-looking; he is a handsome guy.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL33-%E5%A5%B9%E7%9A%84%E5%BC%9F%E5%BC%9F%E5%BE%88%E5%B8%85%EF%BC%8C%E6%98%AF%E4%B8%80%E4%B8%AA%E5%B8%85%E5%93%A5-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL33-%E5%A5%B9%E7%9A%84%E5%BC%9F%E5%BC%9F%E5%BE%88%E5%B8%85%EF%BC%8C%E6%98%AF%E4%B8%80%E4%B8%AA%E5%B8%85%E5%93%A5-%E5%A5%B3.mp3","她的弟弟很帅，是一个帅哥。
Her younger brother is good-looking; he is a handsome guy.

1. younger brother

‎

‎

    


Characters: 弟
"
"两个哥哥只能跑去弟弟家。","The two older brothers could only run to the younger brother’s house.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL33-%E4%B8%A4%E4%B8%AA%E5%93%A5%E5%93%A5%E5%8F%AA%E8%83%BD%E8%B7%91%E5%8E%BB%E5%BC%9F%E5%BC%9F%E5%AE%B6-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL33-%E4%B8%A4%E4%B8%AA%E5%93%A5%E5%93%A5%E5%8F%AA%E8%83%BD%E8%B7%91%E5%8E%BB%E5%BC%9F%E5%BC%9F%E5%AE%B6-%E5%A5%B3.mp3","两个哥哥只能跑去弟弟家。
The two older brothers could only run to the younger brother’s house.

1. younger brother

‎

‎

    


Characters: 弟
"
"他是第一个点菜的人。","He was the first person to order food.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL33-%E4%BB%96%E6%98%AF%E7%AC%AC%E4%B8%80%E4%B8%AA%E7%82%B9%E8%8F%9C%E7%9A%84%E4%BA%BA-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL33-%E4%BB%96%E6%98%AF%E7%AC%AC%E4%B8%80%E4%B8%AA%E7%82%B9%E8%8F%9C%E7%9A%84%E4%BA%BA-%E5%A5%B3.mp3","他是第一个点菜的人。
He was the first person to order food.

1. first

‎

‎

    


Characters: 第


个


一
"
"当这位仙女刚说完，门被打开了，走进来一位仙女，原来她是第七位仙女。","Just as this fairy finished speaking, the door opened and another fairy walked in; it turned out she was the seventh fairy.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL33-%E5%BD%93%E8%BF%99%E4%BD%8D%E4%BB%99%E5%A5%B3%E5%88%9A%E8%AF%B4%E5%AE%8C%EF%BC%8C%E9%97%A8%E8%A2%AB%E6%89%93%E5%BC%80%E4%BA%86-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL33-%E5%BD%93%E8%BF%99%E4%BD%8D%E4%BB%99%E5%A5%B3%E5%88%9A%E8%AF%B4%E5%AE%8C%EF%BC%8C%E9%97%A8%E8%A2%AB%E6%89%93%E5%BC%80%E4%BA%86-%E5%A5%B3.mp3","当这位仙女刚说完，门被打开了，走进来一位仙女，原来她是第七位仙女。
Just as this fairy finished speaking, the door opened and another fairy walked in; it turned out she was the seventh fairy.

1.seventh

‎

仙女 xiānnǚ - faery    原来 yuánlái - turn out

‎

    


Characters: 第


七
"
"这时候，第六位花仙子走了出来，她不高，胖胖的，很可爱。","At this time, the sixth flower fairy came out; she was short, chubby, and very cute.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL33-%E8%BF%99%E6%97%B6%E5%80%99%EF%BC%8C%E7%AC%AC%E5%85%AD%E4%BD%8D%E8%8A%B1%E4%BB%99%E5%AD%90%E8%B5%B0%E4%BA%86%E5%87%BA%E6%9D%A5-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL33-%E8%BF%99%E6%97%B6%E5%80%99%EF%BC%8C%E7%AC%AC%E5%85%AD%E4%BD%8D%E8%8A%B1%E4%BB%99%E5%AD%90%E8%B5%B0%E4%BA%86%E5%87%BA%E6%9D%A5-%E5%A5%B3.mp3","这时候，第六位花仙子走了出来，她不高，胖胖的，很可爱。
At this time, the sixth flower fairy came out; she was short, chubby, and very cute.

1.sixth

‎

位 wèi - measure word for people showing respect  花仙子 huāxiānzi - flower faery

‎

    


Characters: 第


六
"
"第二天，他发现，土里空空的，什么都没有，他觉得有点奇怪，就去问爸爸，为什么花第二天没有长出来呢？","The next day, he found the soil empty, with nothing in it. He felt a bit strange and went to ask his father why the flowers hadn’t grown on the second day.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL33-%E7%AC%AC%E4%BA%8C%E5%A4%A9%EF%BC%8C%E4%BB%96%E5%8F%91%E7%8E%B0%EF%BC%8C%E5%9C%9F%E9%87%8C%E7%A9%BA%E7%A9%BA%E7%9A%84-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL33-%E7%AC%AC%E4%BA%8C%E5%A4%A9%EF%BC%8C%E4%BB%96%E5%8F%91%E7%8E%B0%EF%BC%8C%E5%9C%9F%E9%87%8C%E7%A9%BA%E7%A9%BA%E7%9A%84-%E5%A5%B3.mp3","第二天，他发现，土里空空的，什么都没有，他觉得有点奇怪，就去问爸爸，为什么花第二天没有长出来呢？
The next day, he found the soil empty, with nothing in it. He felt a bit strange and went to ask his father why the flowers hadn’t grown on the second day.

1.second

‎

奇怪 qíguài - weird    呢 ne - softened tone of questions    爸爸 bàba - dad

‎

    


Characters: 第


二（PROP）
"
"你是谁？","","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL33-%E4%BD%A0%E6%98%AF%E8%B0%81-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL33-%E4%BD%A0%E6%98%AF%E8%B0%81-%E5%A5%B3.mp3","你是谁?
Who are you?

1. who?

‎

‎

    


Characters: 谁
"
"是谁改变了计划？","","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL33-%E6%98%AF%E8%B0%81%E6%94%B9%E5%8F%98%E4%BA%86%E8%AE%A1%E5%88%92-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL33-%E6%98%AF%E8%B0%81%E6%94%B9%E5%8F%98%E4%BA%86%E8%AE%A1%E5%88%92-%E5%A5%B3.mp3","是谁改变了计划?
Who changed the plan?

1. who?

‎

‎

    


Characters: 谁
"
"她问男孩：“你是谁？”","She asked the boy, “Who are you?”","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL33-%E5%A5%B9%E9%97%AE%E7%94%B7%E5%AD%A9%EF%BC%8C%E4%BD%A0%E6%98%AF%E8%B0%81-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL33-%E5%A5%B9%E9%97%AE%E7%94%B7%E5%AD%A9%EF%BC%8C%E4%BD%A0%E6%98%AF%E8%B0%81-%E5%A5%B3.mp3","她问男孩：“你是谁？”
She asked the boy, “Who are you?”

1. who?

‎

‎

    


Characters: 谁
"
"可是，选谁呢？","But, who to pick?","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL33-%E5%8F%AF%E6%98%AF%EF%BC%8C%E9%80%89%E8%B0%81%E5%91%A2-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL33-%E5%8F%AF%E6%98%AF%EF%BC%8C%E9%80%89%E8%B0%81%E5%91%A2-%E5%A5%B3.mp3","可是，选谁呢？
But, who to pick?

1. who?

‎

选 xuǎn - choose  呢 ne - softened tone of questions

‎

    


Characters: 谁
"
"他说，他打算给每个孩子一颗种子，谁能把这个种子照顾好，开了花，那么谁就可以得到这家公司。","He said he plans to give each child a seed. Whoever can take good care of this seed and make it bloom can get this company.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL33-%E4%BB%96%E8%AF%B4%EF%BC%8C%E4%BB%96%E6%89%93%E7%AE%97%E7%BB%99%E6%AF%8F%E4%B8%AA%E5%AD%A9%E5%AD%90%E4%B8%80%E9%A2%97%E7%A7%8D%E5%AD%90-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL33-%E4%BB%96%E8%AF%B4%EF%BC%8C%E4%BB%96%E6%89%93%E7%AE%97%E7%BB%99%E6%AF%8F%E4%B8%AA%E5%AD%A9%E5%AD%90%E4%B8%80%E9%A2%97%E7%A7%8D%E5%AD%90-%E5%A5%B3.mp3","他说，他打算给每个孩子一颗种子，谁能把这个种子照顾好，开了花，那么谁就可以得到这家公司。
He said he plans to give each child a seed. Whoever can take good care of this seed and make it bloom can get this company.

1. who?

‎

颗 kē - measure word for any particles    把 bǎ - (preposition used to shift the object to before the verb, which must be accompanied by some other word or expression, often a verb complement)    照顾 zhàogù - look after

‎

    


Characters: 谁
"
"他给他们一个月的时间，一个月以后，再来看谁可以当这家公司的老板。","He gave them one month. After a month, he would see who could become the boss of this company.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL33-%E4%BB%96%E7%BB%99%E4%BB%96%E4%BB%AC%E4%B8%80%E4%B8%AA%E6%9C%88%E7%9A%84%E6%97%B6%E9%97%B4%EF%BC%8C%E4%B8%80%E4%B8%AA%E6%9C%88%E4%BB%A5%E5%90%8E%EF%BC%8C%E5%86%8D%E6%9D%A5%E7%9C%8B%E8%B0%81%E5%8F%AF%E4%BB%A5%E5%BD%93%E8%BF%99%E5%AE%B6%E5%85%AC%E5%8F%B8%E7%9A%84%E8%80%81%E6%9D%BF-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL33-%E4%BB%96%E7%BB%99%E4%BB%96%E4%BB%AC%E4%B8%80%E4%B8%AA%E6%9C%88%E7%9A%84%E6%97%B6%E9%97%B4%EF%BC%8C%E4%B8%80%E4%B8%AA%E6%9C%88%E4%BB%A5%E5%90%8E%EF%BC%8C%E5%86%8D%E6%9D%A5%E7%9C%8B%E8%B0%81%E5%8F%AF%E4%BB%A5%E5%BD%93%E8%BF%99%E5%AE%B6%E5%85%AC%E5%8F%B8%E7%9A%84%E8%80%81%E6%9D%BF-%E5%A5%B3.mp3","他给他们一个月的时间，一个月以后，再来看谁可以当这家公司的老板。
He gave them one month. After a month, he would see who could become the boss of this company.

1. who?

‎

老板 lǎobǎn - boss

‎

    


Characters: 谁
"
"这时，有个小女孩问：“谁知道大象有多重？”","At this time, a little girl asked, “Who knows how heavy an elephant is?”","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL33-%E8%BF%99%E6%97%B6%EF%BC%8C%E6%9C%89%E4%B8%AA%E5%B0%8F%E5%A5%B3%E5%AD%A9%E9%97%AE%EF%BC%8C%E8%B0%81%E7%9F%A5%E9%81%93%E5%A4%A7%E8%B1%A1%E6%9C%89%E5%A4%9A%E9%87%8D-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL33-%E8%BF%99%E6%97%B6%EF%BC%8C%E6%9C%89%E4%B8%AA%E5%B0%8F%E5%A5%B3%E5%AD%A9%E9%97%AE%EF%BC%8C%E8%B0%81%E7%9F%A5%E9%81%93%E5%A4%A7%E8%B1%A1%E6%9C%89%E5%A4%9A%E9%87%8D-%E5%A5%B3.mp3","这时，有个小女孩问：“谁知道大象有多重？”
At this time, a little girl asked, “Who knows how heavy an elephant is?”

1. who?

‎

‎

    


Characters: 谁
"
"大家都争个不停，谁也说服不了谁。","Everyone argued nonstop, and no one could convince anyone else.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL33-%E5%A4%A7%E5%AE%B6%E9%83%BD%E4%BA%89%E4%B8%AA%E4%B8%8D%E5%81%9C%EF%BC%8C%E8%B0%81%E4%B9%9F%E8%AF%B4%E6%9C%8D%E4%B8%8D%E4%BA%86%E8%B0%81-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL33-%E5%A4%A7%E5%AE%B6%E9%83%BD%E4%BA%89%E4%B8%AA%E4%B8%8D%E5%81%9C%EF%BC%8C%E8%B0%81%E4%B9%9F%E8%AF%B4%E6%9C%8D%E4%B8%8D%E4%BA%86%E8%B0%81-%E5%A5%B3.mp3","大家都争个不停，谁也说服不了谁。
Everyone argued nonstop, and no one could convince anyone else.

1. who?

‎

争 zhēng - argue; dispute; debate

‎

    


Characters: 谁
"
"我的孩子推了这个小孩。","My child pushed this child.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL33-%E6%88%91%E7%9A%84%E5%AD%A9%E5%AD%90%E6%8E%A8%E4%BA%86%E8%BF%99%E4%B8%AA%E5%B0%8F%E5%AD%A9-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL33-%E6%88%91%E7%9A%84%E5%AD%A9%E5%AD%90%E6%8E%A8%E4%BA%86%E8%BF%99%E4%B8%AA%E5%B0%8F%E5%AD%A9-%E5%A5%B3.mp3","我的孩子推了这个小孩。
My child pushed this child.

1. to push

‎

‎

    


Characters: 推
"
"有一天，门被推开了，但开门的人不是爸爸，是谁呢？","One day, the door was pushed open, but the person who opened it wasn’t Dad. Who was it?","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL33-%E6%9C%89%E4%B8%80%E5%A4%A9%EF%BC%8C%E9%97%A8%E8%A2%AB%E6%8E%A8%E5%BC%80%E4%BA%86%EF%BC%8C%E4%BD%86%E5%BC%80%E9%97%A8%E7%9A%84%E4%BA%BA%E4%B8%8D%E6%98%AF%E7%88%B8%E7%88%B8%EF%BC%8C%E6%98%AF%E8%B0%81%E5%91%A2-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL33-%E6%9C%89%E4%B8%80%E5%A4%A9%EF%BC%8C%E9%97%A8%E8%A2%AB%E6%8E%A8%E5%BC%80%E4%BA%86%EF%BC%8C%E4%BD%86%E5%BC%80%E9%97%A8%E7%9A%84%E4%BA%BA%E4%B8%8D%E6%98%AF%E7%88%B8%E7%88%B8%EF%BC%8C%E6%98%AF%E8%B0%81%E5%91%A2-%E5%A5%B3.mp3","有一天，门被推开了，但开门的人不是爸爸，是谁呢？
One day, the door was pushed open, but the person who opened it wasn’t Dad. Who was it?

1. to push

‎

爸爸 bàba - dad  呢 ne - softened tone of questions

‎

    


Characters: 开


推
"
"当这位仙女刚说完，门被推开了，又走进来一位仙女，原来她是第七位仙女。爸爸忘了请她，她非常生气。","Just as this fairy finished speaking, the door was pushed open, and another fairy walked in. It turned out she was the seventh fairy. Dad forgot to invite her, and she was very angry.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL33-%E5%BD%93%E8%BF%99%E4%BD%8D%E4%BB%99%E5%A5%B3%E5%88%9A%E8%AF%B4%E5%AE%8C%EF%BC%8C%E9%97%A8%E8%A2%AB%E6%8E%A8%E5%BC%80%E4%BA%86-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL33-%E5%BD%93%E8%BF%99%E4%BD%8D%E4%BB%99%E5%A5%B3%E5%88%9A%E8%AF%B4%E5%AE%8C%EF%BC%8C%E9%97%A8%E8%A2%AB%E6%8E%A8%E5%BC%80%E4%BA%86-%E5%A5%B3.mp3","当这位仙女刚说完，门被推开了，又走进来一位仙女，原来她是第七位仙女。爸爸忘了请她，她非常生气。
Just as this fairy finished speaking, the door was pushed open, and another fairy walked in. It turned out she was the seventh fairy. Dad forgot to invite her, and she was very angry.

1. to push

‎

仙女 xiānnǚ - faery    位 wèi - measure word for people showing respect    原来 yuánlái -  turn out    爸爸 bàba - dad    忘 wàng - forget

‎

    


Characters: 开


推
"
"猪大哥跑去了猪二哥家，可是狼轻轻一推，猪二哥的木房也倒了。","Big Brother Pig ran to Second Brother Pig’s house, but the wolf gave a light push, and Second Brother Pig’s wooden house also fell.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL33-%E7%8C%AA%E5%A4%A7%E5%93%A5%E8%B7%91%E5%8E%BB%E4%BA%86%E7%8C%AA%E4%BA%8C%E5%93%A5%E5%AE%B6%EF%BC%8C%E5%8F%AF%E6%98%AF%E7%8B%BC%E8%BD%BB%E8%BD%BB%E4%B8%80%E6%8E%A8%EF%BC%8C%E7%8C%AA%E4%BA%8C%E5%93%A5%E7%9A%84%E6%9C%A8%E6%88%BF%E4%B9%9F%E5%80%92%E4%BA%86-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL33-%E7%8C%AA%E5%A4%A7%E5%93%A5%E8%B7%91%E5%8E%BB%E4%BA%86%E7%8C%AA%E4%BA%8C%E5%93%A5%E5%AE%B6%EF%BC%8C%E5%8F%AF%E6%98%AF%E7%8B%BC%E8%BD%BB%E8%BD%BB%E4%B8%80%E6%8E%A8%EF%BC%8C%E7%8C%AA%E4%BA%8C%E5%93%A5%E7%9A%84%E6%9C%A8%E6%88%BF%E4%B9%9F%E5%80%92%E4%BA%86-%E5%A5%B3.mp3","猪大哥跑去了猪二哥家，可是狼轻轻一推，猪二哥的木房也倒了。
Big Brother Pig ran to Second Brother Pig’s house, but the wolf gave a light push, and Second Brother Pig’s wooden house also fell.

1. to push

‎

狼 láng - wolf    倒 dǎo - collapse    房 fáng - house

‎

    


Characters: 推
"
"自学是很难的。","Self-study is very difficult.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL33-%E8%87%AA%E5%AD%A6%E6%98%AF%E5%BE%88%E9%9A%BE%E7%9A%84-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL33-%E8%87%AA%E5%AD%A6%E6%98%AF%E5%BE%88%E9%9A%BE%E7%9A%84-%E5%A5%B3.mp3","自学是很难的。
Self-study is very difficult.

1. difficult

‎

‎

    


Characters: 难
"
"她感觉身体很难受。","She felt physically uncomfortable.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL33-%E5%A5%B9%E6%84%9F%E8%A7%89%E8%BA%AB%E4%BD%93%E5%BE%88%E9%9A%BE%E5%8F%97-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL33-%E5%A5%B9%E6%84%9F%E8%A7%89%E8%BA%AB%E4%BD%93%E5%BE%88%E9%9A%BE%E5%8F%97-%E5%A5%B3.mp3","她感觉身体很难受。
She felt physically uncomfortable.

1. unpleasant, uncomforatble

‎

‎

    


Characters: 受


难
"
"等大灰狼醒来了，他想喝水，口干得难受。","When the big gray wolf woke up, he wanted to drink water; his mouth was so dry it felt unbearable.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL33-%E7%AD%89%E5%A4%A7%E7%81%B0%E7%8B%BC%E9%86%92%E6%9D%A5%E4%BA%86%EF%BC%8C%E4%BB%96%E6%83%B3%E5%96%9D%E6%B0%B4%EF%BC%8C%E5%8F%A3%E5%B9%B2%E5%BE%97%E9%9A%BE%E5%8F%97-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL33-%E7%AD%89%E5%A4%A7%E7%81%B0%E7%8B%BC%E9%86%92%E6%9D%A5%E4%BA%86%EF%BC%8C%E4%BB%96%E6%83%B3%E5%96%9D%E6%B0%B4%EF%BC%8C%E5%8F%A3%E5%B9%B2%E5%BE%97%E9%9A%BE%E5%8F%97-%E5%A5%B3.mp3","等大灰狼醒来了，他想喝水，口干得难受。
When the big gray wolf woke up, he wanted to drink water; his mouth was so dry it felt unbearable.

1. unpleasant, uncomforatble

‎

大灰狼 dàhuīláng - big grey wolf    醒 xǐng - wake up    喝 hē - to drink

‎

    


Characters: 受


难
"
"狗死了，他很难过。","The dog died, and he was very sad.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL33-%E7%8B%97%E6%AD%BB%E4%BA%86%EF%BC%8C%E4%BB%96%E5%BE%88%E9%9A%BE%E8%BF%87-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL33-%E7%8B%97%E6%AD%BB%E4%BA%86%EF%BC%8C%E4%BB%96%E5%BE%88%E9%9A%BE%E8%BF%87-%E5%A5%B3.mp3","狗死了，他很难过。
The dog died, and he was very sad.

1. sad, difficult to deal with

‎

‎

    


Characters: 过


难
"
"儿子做的饭越来越难吃。","My son’s cooking is getting worse and worse.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL33-%E5%84%BF%E5%AD%90%E5%81%9A%E7%9A%84%E9%A5%AD%E8%B6%8A%E6%9D%A5%E8%B6%8A%E9%9A%BE%E5%90%83-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL33-%E5%84%BF%E5%AD%90%E5%81%9A%E7%9A%84%E9%A5%AD%E8%B6%8A%E6%9D%A5%E8%B6%8A%E9%9A%BE%E5%90%83-%E5%A5%B3.mp3","儿子做的饭越来越难吃。
My son’s cooking is getting worse and worse.

1. disgusting (of food)

‎

‎

    


Characters: 吃


难
"
"最近的电视很难看。","The recent TV shows are very boring.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL33-%E6%9C%80%E8%BF%91%E7%9A%84%E7%94%B5%E8%A7%86%E5%BE%88%E9%9A%BE%E7%9C%8B-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL33-%E6%9C%80%E8%BF%91%E7%9A%84%E7%94%B5%E8%A7%86%E5%BE%88%E9%9A%BE%E7%9C%8B-%E5%A5%B3.mp3","最近的电视很难看。
The recent TV shows are very boring.

1. ugly

‎

‎

    


Characters: 看


难
"
"实话很难听。","The truth is hard to hear.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL33-%E5%AE%9E%E8%AF%9D%E5%BE%88%E9%9A%BE%E5%90%AC-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL33-%E5%AE%9E%E8%AF%9D%E5%BE%88%E9%9A%BE%E5%90%AC-%E5%A5%B3.mp3","实话很难听。
The truth is hard to hear.

1. unpleasant sounding

‎

‎

    


Characters: 听


难
"
"他说话很难听。","The way he speaks is unpleasant.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL33-%E4%BB%96%E8%AF%B4%E8%AF%9D%E5%BE%88%E9%9A%BE%E5%90%AC-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL33-%E4%BB%96%E8%AF%B4%E8%AF%9D%E5%BE%88%E9%9A%BE%E5%90%AC-%E5%A5%B3.mp3","他说话很难听。
The way he speaks is unpleasant.

1. unpleasant sounding

‎

‎

    


Characters: 听


难
"
"要上学了，快点儿做准备。","It’s time to go to school, hurry and get ready.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL33-%E8%A6%81%E4%B8%8A%E5%AD%A6%E4%BA%86%EF%BC%8C%E5%BF%AB%E7%82%B9%E5%84%BF%E5%81%9A%E5%87%86%E5%A4%87-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL33-%E8%A6%81%E4%B8%8A%E5%AD%A6%E4%BA%86%EF%BC%8C%E5%BF%AB%E7%82%B9%E5%84%BF%E5%81%9A%E5%87%86%E5%A4%87-%E5%A5%B3.mp3","要上学了，快点儿做准备。
It’s time to go to school, hurry and get ready.

1. preparation

‎

‎

    


Characters: 准


备
"
"我们准备去电影院看电影。","We are preparing to go to the cinema to watch a movie.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL33-%E6%88%91%E4%BB%AC%E5%87%86%E5%A4%87%E5%8E%BB%E7%94%B5%E5%BD%B1%E9%99%A2%E7%9C%8B%E7%94%B5%E5%BD%B1-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL33-%E6%88%91%E4%BB%AC%E5%87%86%E5%A4%87%E5%8E%BB%E7%94%B5%E5%BD%B1%E9%99%A2%E7%9C%8B%E7%94%B5%E5%BD%B1-%E5%A5%B3.mp3","我们准备去电影院看电影。
We are preparing to go to the cinema to watch a movie.

2. to prepare

‎

‎

    


Characters: 准


备
"
