"Chinese","English","Audio 1","Audio 2","Raw Text"
"他越想越开心，觉得自己太聪明了。","The more he thought about it, the happier he became, thinking he was very clever.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL31-%E4%BB%96%E8%B6%8A%E6%83%B3%E8%B6%8A%E5%BC%80%E5%BF%83%EF%BC%8C%E8%A7%89%E5%BE%97%E8%87%AA%E5%B7%B1%E5%A4%AA%E8%81%AA%E6%98%8E%E4%BA%86-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL31-%E4%BB%96%E8%B6%8A%E6%83%B3%E8%B6%8A%E5%BC%80%E5%BF%83%EF%BC%8C%E8%A7%89%E5%BE%97%E8%87%AA%E5%B7%B1%E5%A4%AA%E8%81%AA%E6%98%8E%E4%BA%86-%E5%A5%B3.mp3","他越想越开心，觉得自己太聪明了。
The more he thought about it, the happier he became, thinking he was very clever.

1. the more…the more

‎

聪明 cōngmíng - smart

‎

    


Characters: 越
"
"这里的风景越来越美了。","The scenery here is getting more and more beautiful.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL31-%E8%BF%99%E9%87%8C%E7%9A%84%E9%A3%8E%E6%99%AF%E8%B6%8A%E6%9D%A5%E8%B6%8A%E7%BE%8E%E4%BA%86-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL31-%E8%BF%99%E9%87%8C%E7%9A%84%E9%A3%8E%E6%99%AF%E8%B6%8A%E6%9D%A5%E8%B6%8A%E7%BE%8E%E4%BA%86-%E5%A5%B3.mp3","这里的风景越来越美了。
The scenery here is getting more and more beautiful.

1. increasingly

‎

‎

    


Characters: 越


来
"
"第一位仙女说，祝宝宝越长越好看。","The first fairy said, “I wish the baby grows more and more beautiful.”","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL31-%E7%AC%AC%E4%B8%80%E4%BD%8D%E4%BB%99%E5%A5%B3%E8%AF%B4%EF%BC%8C%E7%A5%9D%E5%AE%9D%E5%AE%9D%E8%B6%8A%E9%95%BF%E8%B6%8A%E5%A5%BD%E7%9C%8B-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL31-%E7%AC%AC%E4%B8%80%E4%BD%8D%E4%BB%99%E5%A5%B3%E8%AF%B4%EF%BC%8C%E7%A5%9D%E5%AE%9D%E5%AE%9D%E8%B6%8A%E9%95%BF%E8%B6%8A%E5%A5%BD%E7%9C%8B-%E5%A5%B3.mp3","第一位仙女说，祝宝宝越长越好看。
The first fairy said, “I wish the baby grows more and more beautiful.”

1. increasingly

‎

第一 dìyī - first    祝 zhù - wish, bless, express good wishes    仙女 xiānnǚ - faery    位 wèi - measure word for people (respectful)

‎

    


Characters: 越
"
"儿子，你和我一起种花草吧。我越来越老了，以后这些花和草都是你来照顾。","Son, plant flowers and plants with me. I am getting older, and in the future, you will take care of these flowers and plants.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL31-%E5%84%BF%E5%AD%90%EF%BC%8C%E4%BD%A0%E5%92%8C%E6%88%91%E4%B8%80%E8%B5%B7%E7%A7%8D%E8%8A%B1%E8%8D%89%E5%90%A7%E3%80%82%E6%88%91%E8%B6%8A%E6%9D%A5%E8%B6%8A%E8%80%81%E4%BA%86-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL31-%E5%84%BF%E5%AD%90%EF%BC%8C%E4%BD%A0%E5%92%8C%E6%88%91%E4%B8%80%E8%B5%B7%E7%A7%8D%E8%8A%B1%E8%8D%89%E5%90%A7%E3%80%82%E6%88%91%E8%B6%8A%E6%9D%A5%E8%B6%8A%E8%80%81%E4%BA%86-%E5%A5%B3.mp3","儿子，你和我一起种花草吧。我越来越老了，以后这些花和草都是你来照顾。
Son, plant flowers and plants with me. I am getting older, and in the future, you will take care of these flowers and plants.

1. increasingly

‎







种 zhòng - to plant (e.g., seeds, flowers)吧 ba - (particle expressing suggestion)照顾 zhàogù - look after

‎

    


Characters: 越


来
"
"菜有点儿咸。","The dish is a bit salty.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL31-%E8%8F%9C%E6%9C%89%E7%82%B9%E5%84%BF%E5%92%B8-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL31-%E8%8F%9C%E6%9C%89%E7%82%B9%E5%84%BF%E5%92%B8-%E5%A5%B3.mp3","菜有点儿咸。
The dish is a bit salty.

1. salty

‎

‎

    


Characters: 咸
"
"她被她的男朋友感动了。","She was moved by her boyfriend.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL31-%E5%A5%B9%E8%A2%AB%E5%A5%B9%E7%9A%84%E7%94%B7%E6%9C%8B%E5%8F%8B%E6%84%9F%E5%8A%A8%E4%BA%86-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL31-%E5%A5%B9%E8%A2%AB%E5%A5%B9%E7%9A%84%E7%94%B7%E6%9C%8B%E5%8F%8B%E6%84%9F%E5%8A%A8%E4%BA%86-%E5%A5%B3.mp3","她被她的男朋友感动了。
She was moved by her boyfriend.

1. moving (emotionally)

‎

‎

    


Characters: 动


感
"
"美女听了，非常感动，她没想到这个男人没有自私地自己决定，而是很尊重她。","The beautiful woman was very moved; she didn’t expect that this man would not selfishly decide for himself, but would respect her.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL31-%E7%BE%8E%E5%A5%B3%E5%90%AC%E4%BA%86%EF%BC%8C%E9%9D%9E%E5%B8%B8%E6%84%9F%E5%8A%A8%EF%BC%8C%E5%A5%B9%E6%B2%A1%E6%83%B3%E5%88%B0%E8%BF%99%E4%B8%AA%E7%94%B7%E4%BA%BA%E6%B2%A1%E6%9C%89%E8%87%AA%E7%A7%81%E5%9C%B0%E8%87%AA%E5%B7%B1%E5%86%B3%E5%AE%9A-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL31-%E7%BE%8E%E5%A5%B3%E5%90%AC%E4%BA%86%EF%BC%8C%E9%9D%9E%E5%B8%B8%E6%84%9F%E5%8A%A8%EF%BC%8C%E5%A5%B9%E6%B2%A1%E6%83%B3%E5%88%B0%E8%BF%99%E4%B8%AA%E7%94%B7%E4%BA%BA%E6%B2%A1%E6%9C%89%E8%87%AA%E7%A7%81%E5%9C%B0%E8%87%AA%E5%B7%B1%E5%86%B3%E5%AE%9A-%E5%A5%B3.mp3","美女听了，非常感动，她没想到这个男人没有自私地自己决定，而是很尊重她。
The beautiful woman was very moved; she didn’t expect that this man would not selfishly decide for himself, but would respect her.

1. moving (emotionally)

‎

非常 fēicháng - very    自私 zìsī - selfish    尊重 zūnzhòng - respect    而是 érshì - but instead

‎

    


Characters: 动


感
"
"她感到肚子有点儿痛。","She felt a little pain in her stomach.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL31-%E5%A5%B9%E6%84%9F%E5%88%B0%E8%82%9A%E5%AD%90%E6%9C%89%E7%82%B9%E5%84%BF%E7%97%9B-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL31-%E5%A5%B9%E6%84%9F%E5%88%B0%E8%82%9A%E5%AD%90%E6%9C%89%E7%82%B9%E5%84%BF%E7%97%9B-%E5%A5%B3.mp3","她感到肚子有点儿痛。
She felt a little pain in her stomach.

1. to feel

‎

痛 tòng - painful, pain

‎

    


Characters: 感


到
"
"对他来说感情很重要。","Feelings are very important to him.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL31-%E5%AF%B9%E4%BB%96%E6%9D%A5%E8%AF%B4%E6%84%9F%E6%83%85%E5%BE%88%E9%87%8D%E8%A6%81-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL31-%E5%AF%B9%E4%BB%96%E6%9D%A5%E8%AF%B4%E6%84%9F%E6%83%85%E5%BE%88%E9%87%8D%E8%A6%81-%E5%A5%B3.mp3","对他来说感情很重要。
Feelings are very important to him.

1. emotion, feeling, affection

‎

‎

    


Characters: 情


感
"
"可他一点儿都不担心，他觉得感情的事不能急。","But he isn’t worried at all; he feels that matters of love cannot be rushed.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL31-%E5%8F%AF%E4%BB%96%E4%B8%80%E7%82%B9%E5%84%BF%E9%83%BD%E4%B8%8D%E6%8B%85%E5%BF%83%EF%BC%8C%E4%BB%96%E8%A7%89%E5%BE%97%E6%84%9F%E6%83%85%E7%9A%84%E4%BA%8B%E4%B8%8D%E8%83%BD%E6%80%A5-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL31-%E5%8F%AF%E4%BB%96%E4%B8%80%E7%82%B9%E5%84%BF%E9%83%BD%E4%B8%8D%E6%8B%85%E5%BF%83%EF%BC%8C%E4%BB%96%E8%A7%89%E5%BE%97%E6%84%9F%E6%83%85%E7%9A%84%E4%BA%8B%E4%B8%8D%E8%83%BD%E6%80%A5-%E5%A5%B3.mp3","可他一点儿都不担心，他觉得感情的事不能急。
But he isn’t worried at all; he feels that matters of love cannot be rushed.

1. emotion, feeling, affection

‎

急 jí - be anxious

‎

    


Characters: 情


感
"
"他感觉很不好。","He feels very unwell.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL31-%E4%BB%96%E6%84%9F%E8%A7%89%E5%BE%88%E4%B8%8D%E5%A5%BD-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL31-%E4%BB%96%E6%84%9F%E8%A7%89%E5%BE%88%E4%B8%8D%E5%A5%BD-%E5%A5%B3.mp3","他感觉很不好。
He feels very unwell.

1. to feel

‎

‎

    


Characters: 感


觉
"
"她感觉很累。","She feels very tired.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL31-%E5%A5%B9%E6%84%9F%E8%A7%89%E5%BE%88%E7%B4%AF-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL31-%E5%A5%B9%E6%84%9F%E8%A7%89%E5%BE%88%E7%B4%AF-%E5%A5%B3.mp3","她感觉很累。
She feels very tired.

1. to feel

‎

‎

    


Characters: 感


觉
"
"那个感觉太棒了！","That feeling was amazing!","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL31-%E9%82%A3%E4%B8%AA%E6%84%9F%E8%A7%89%E5%A4%AA%E6%A3%92%E4%BA%86-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL31-%E9%82%A3%E4%B8%AA%E6%84%9F%E8%A7%89%E5%A4%AA%E6%A3%92%E4%BA%86-%E5%A5%B3.mp3","那个感觉太棒了！
That feeling was amazing!

2. a feeling

‎

棒 bàng - fantastic, awesome (original meaning of stick, club, cudgel)

‎

    


Characters: 感


觉
"
"我们相信他的钱是丢了。","We believe his money was lost.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL31-%E6%88%91%E4%BB%AC%E7%9B%B8%E4%BF%A1%E4%BB%96%E7%9A%84%E9%92%B1%E4%B8%A2%E4%BA%86-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL31-%E6%88%91%E4%BB%AC%E7%9B%B8%E4%BF%A1%E4%BB%96%E7%9A%84%E9%92%B1%E4%B8%A2%E4%BA%86-%E5%A5%B3.mp3","我们相信他的钱是丢了。
We believe his money was lost.

1. money

‎

‎

    


Characters: 钱
"
"我发现他很有钱","I discovered that he is very rich.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL31-%E6%88%91%E5%8F%91%E7%8E%B0%E4%BB%96%E5%BE%88%E6%9C%89%E9%92%B1-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL31-%E6%88%91%E5%8F%91%E7%8E%B0%E4%BB%96%E5%BE%88%E6%9C%89%E9%92%B1-%E5%A5%B3.mp3","我发现他很有钱
I discovered that he is very rich.

1. rich

‎

‎

    


Characters: 有


钱
"
"他又聪明又诚实，所以他的生意越来越好，他也变成了一个有钱人","He is both smart and honest, so his business keeps getting better, and he has become a rich person.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL31-%E4%BB%96%E5%8F%88%E8%81%AA%E6%98%8E%E5%8F%88%E8%AF%9A%E5%AE%9E%EF%BC%8C%E6%89%80%E4%BB%A5%E4%BB%96%E7%9A%84%E7%94%9F%E6%84%8F%E8%B6%8A%E6%9D%A5%E8%B6%8A%E5%A5%BD%EF%BC%8C%E4%BB%96%E4%B9%9F%E5%8F%98%E6%88%90%E4%BA%86%E4%B8%80%E4%B8%AA%E6%9C%89%E9%92%B1%E4%BA%BA-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL31-%E4%BB%96%E5%8F%88%E8%81%AA%E6%98%8E%E5%8F%88%E8%AF%9A%E5%AE%9E%EF%BC%8C%E6%89%80%E4%BB%A5%E4%BB%96%E7%9A%84%E7%94%9F%E6%84%8F%E8%B6%8A%E6%9D%A5%E8%B6%8A%E5%A5%BD%EF%BC%8C%E4%BB%96%E4%B9%9F%E5%8F%98%E6%88%90%E4%BA%86%E4%B8%80%E4%B8%AA%E6%9C%89%E9%92%B1%E4%BA%BA-%E5%A5%B3.mp3","他又聪明又诚实，所以他的生意越来越好，他也变成了一个有钱人
He is both smart and honest, so his business keeps getting better, and he has become a rich person.

1. rich

‎

聪明 cōngmíng - smart    诚实 chéngshí- honest    生意 shēngyì - business    所以 suǒyǐ - so

‎

    


Characters: 有


钱
"
"他的钱包丢了。","His wallet was lost.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL31-%E4%BB%96%E7%9A%84%E9%92%B1%E5%8C%85%E4%B8%A2%E4%BA%86-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL31-%E4%BB%96%E7%9A%84%E9%92%B1%E5%8C%85%E4%B8%A2%E4%BA%86-%E5%A5%B3.mp3","他的钱包丢了。
His wallet was lost.

1. wallet

‎

‎

    


Characters: 包


钱
"
"他和三个儿子生活在一起，儿子们从小到大，钱包里的钱都比别人多得多。","He lives with his three sons; from childhood to now, the money in their wallets has always been much more than others’.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL31-%E4%BB%96%E5%92%8C%E4%B8%89%E4%B8%AA%E5%84%BF%E5%AD%90%E7%94%9F%E6%B4%BB%E5%9C%A8%E4%B8%80%E8%B5%B7%EF%BC%8C%E5%84%BF%E5%AD%90%E4%BB%AC%E4%BB%8E%E5%B0%8F%E5%88%B0%E5%A4%A7-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL31-%E4%BB%96%E5%92%8C%E4%B8%89%E4%B8%AA%E5%84%BF%E5%AD%90%E7%94%9F%E6%B4%BB%E5%9C%A8%E4%B8%80%E8%B5%B7%EF%BC%8C%E5%84%BF%E5%AD%90%E4%BB%AC%E4%BB%8E%E5%B0%8F%E5%88%B0%E5%A4%A7-%E5%A5%B3.mp3","他和三个儿子生活在一起，儿子们从小到大，钱包里的钱都比别人多得多。
He lives with his three sons; from childhood to now, the money in their wallets has always been much more than others’.

1. wallet

‎

‎

    


Characters: 包


钱
"
"那个杯子里面很浅。","That cup is very shallow on the inside.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL31-%E9%82%A3%E4%B8%AA%E6%9D%AF%E5%AD%90%E9%87%8C%E9%9D%A2%E5%BE%88%E6%B5%85-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL31-%E9%82%A3%E4%B8%AA%E6%9D%AF%E5%AD%90%E9%87%8C%E9%9D%A2%E5%BE%88%E6%B5%85-%E5%A5%B3.mp3","那个杯子里面很浅。
That cup is very shallow on the inside.

1. shallow

‎

‎

    


Characters: 浅
"
"她的男朋友很帅。","Her boyfriend is very handsome.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL31-%E5%A5%B9%E7%9A%84%E7%94%B7%E6%9C%8B%E5%8F%8B%E5%BE%88%E5%B8%85-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL31-%E5%A5%B9%E7%9A%84%E7%94%B7%E6%9C%8B%E5%8F%8B%E5%BE%88%E5%B8%85-%E5%A5%B3.mp3","她的男朋友很帅。
Her boyfriend is very handsome.

1. handsome

‎

‎

    


Characters: 帅
"
"会有一个很帅的男孩来到这里，然后他会爱上她。","A very handsome boy will come here, and then he will fall in love with her.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL31-%E4%BC%9A%E6%9C%89%E4%B8%80%E4%B8%AA%E5%BE%88%E5%B8%85%E7%9A%84%E7%94%B7%E5%AD%A9%E6%9D%A5%E5%88%B0%E8%BF%99%E9%87%8C%EF%BC%8C%E7%84%B6%E5%90%8E%E4%BB%96%E4%BC%9A%E7%88%B1%E4%B8%8A%E5%A5%B9-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL31-%E4%BC%9A%E6%9C%89%E4%B8%80%E4%B8%AA%E5%BE%88%E5%B8%85%E7%9A%84%E7%94%B7%E5%AD%A9%E6%9D%A5%E5%88%B0%E8%BF%99%E9%87%8C%EF%BC%8C%E7%84%B6%E5%90%8E%E4%BB%96%E4%BC%9A%E7%88%B1%E4%B8%8A%E5%A5%B9-%E5%A5%B3.mp3","会有一个很帅的男孩来到这里，然后他会爱上她。
A very handsome boy will come here, and then he will fall in love with her.

1. handsome

‎

‎

    


Characters: 帅
"
"那个小男孩成为了一个帅哥。","That little boy became a handsome young man.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL31-%E9%82%A3%E4%B8%AA%E5%B0%8F%E7%94%B7%E5%AD%A9%E6%88%90%E4%B8%BA%E4%BA%86%E4%B8%80%E4%B8%AA%E5%B8%85%E5%93%A5-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL31-%E9%82%A3%E4%B8%AA%E5%B0%8F%E7%94%B7%E5%AD%A9%E6%88%90%E4%B8%BA%E4%BA%86%E4%B8%80%E4%B8%AA%E5%B8%85%E5%93%A5-%E5%A5%B3.mp3","那个小男孩成为了一个帅哥。
That little boy became a handsome young man.

1. handsome man

‎

‎

    


Characters: 帅


哥
"
"我的老师很可爱。","My teacher is very cute.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL31-%E6%88%91%E7%9A%84%E8%80%81%E5%B8%88%E5%BE%88%E5%8F%AF%E7%88%B1-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL31-%E6%88%91%E7%9A%84%E8%80%81%E5%B8%88%E5%BE%88%E5%8F%AF%E7%88%B1-%E5%A5%B3.mp3","我的老师很可爱。
My teacher is very cute.

1. teacher

‎

‎

    


Characters: 师


老
"
"别的小孩儿每天喜欢去花园玩儿，但是他喜欢一个人认真地看书。老师们都很喜欢他。","Other children like to go play in the garden every day, but he likes to read conscientiously by himself. The teachers all like him very much.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL31-%E5%88%AB%E7%9A%84%E5%B0%8F%E5%AD%A9%E5%84%BF%E6%AF%8F%E5%A4%A9%E5%96%9C%E6%AC%A2%E5%8E%BB%E8%8A%B1%E5%9B%AD%E7%8E%A9%E5%84%BF%EF%BC%8C%E4%BD%86%E6%98%AF%E4%BB%96%E5%96%9C%E6%AC%A2%E4%B8%80%E4%B8%AA%E4%BA%BA%E8%AE%A4%E7%9C%9F%E5%9C%B0%E7%9C%8B%E4%B9%A6-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL31-%E5%88%AB%E7%9A%84%E5%B0%8F%E5%AD%A9%E5%84%BF%E6%AF%8F%E5%A4%A9%E5%96%9C%E6%AC%A2%E5%8E%BB%E8%8A%B1%E5%9B%AD%E7%8E%A9%E5%84%BF%EF%BC%8C%E4%BD%86%E6%98%AF%E4%BB%96%E5%96%9C%E6%AC%A2%E4%B8%80%E4%B8%AA%E4%BA%BA%E8%AE%A4%E7%9C%9F%E5%9C%B0%E7%9C%8B%E4%B9%A6-%E5%A5%B3.mp3","别的小孩儿每天喜欢去花园玩儿，但是他喜欢一个人认真地看书。老师们都很喜欢他。
Other children like to go play in the garden every day, but he likes to read conscientiously by himself. The teachers all like him very much.

1. teacher

‎

喜欢 xǐhuān - like

‎

    


Characters: 师


老
"
"我对这个城市有感情。","I have feelings for this city.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL31-%E6%88%91%E5%AF%B9%E8%BF%99%E4%B8%AA%E5%9F%8E%E5%B8%82%E6%9C%89%E6%84%9F%E6%83%85-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL31-%E6%88%91%E5%AF%B9%E8%BF%99%E4%B8%AA%E5%9F%8E%E5%B8%82%E6%9C%89%E6%84%9F%E6%83%85-%E5%A5%B3.mp3","我对这个城市有感情。
I have feelings for this city.

1. city

‎

‎

    


Characters: 市


城
"
"这个城市有很多高楼。","This city has many tall buildings.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL31-%E8%BF%99%E4%B8%AA%E5%9F%8E%E5%B8%82%E6%9C%89%E5%BE%88%E5%A4%9A%E9%AB%98%E6%A5%BC-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL31-%E8%BF%99%E4%B8%AA%E5%9F%8E%E5%B8%82%E6%9C%89%E5%BE%88%E5%A4%9A%E9%AB%98%E6%A5%BC-%E5%A5%B3.mp3","这个城市有很多高楼。
This city has many tall buildings.

1. city

‎

‎

    


Characters: 市


城
"
