"Chinese","English","Audio 1","Audio 2","Raw Text"
"爸爸去花园请花仙子们来家里做客。","Father went to the garden to invite the flower fairies to our home.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL32-%E7%88%B8%E7%88%B8%E5%8E%BB%E8%8A%B1%E5%9B%AD%E8%AF%B7%E8%8A%B1%E4%BB%99%E5%AD%90%E4%BB%AC%E6%9D%A5%E5%AE%B6%E9%87%8C%E5%81%9A%E5%AE%A2-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL32-%E7%88%B8%E7%88%B8%E5%8E%BB%E8%8A%B1%E5%9B%AD%E8%AF%B7%E8%8A%B1%E4%BB%99%E5%AD%90%E4%BB%AC%E6%9D%A5%E5%AE%B6%E9%87%8C%E5%81%9A%E5%AE%A2-%E5%A5%B3.mp3","爸爸去花园请花仙子们来家里做客。
Father went to the garden to invite the flower fairies to our home.

1. guest

‎

爸爸 bàba - dad  花仙子 huāxiānzi - flower faery

‎

    


Characters: 客
"
"她对我说不客气。","She said “You’re welcome” to me.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL32-%E5%A5%B9%E5%AF%B9%E6%88%91%E8%AF%B4%E4%B8%8D%E5%AE%A2%E6%B0%94-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL32-%E5%A5%B9%E5%AF%B9%E6%88%91%E8%AF%B4%E4%B8%8D%E5%AE%A2%E6%B0%94-%E5%A5%B3.mp3","她对我说不客气。
She said “You’re welcome” to me.

1. you’re welcome, no need to be polite

‎

‎

    


Characters: 不


气


客
"
"这里有各种服务。","There are all kinds of services here.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL32-%E8%BF%99%E9%87%8C%E6%9C%89%E5%90%84%E7%A7%8D%E6%9C%8D%E5%8A%A1-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL32-%E8%BF%99%E9%87%8C%E6%9C%89%E5%90%84%E7%A7%8D%E6%9C%8D%E5%8A%A1-%E5%A5%B3.mp3","这里有各种服务。
There are all kinds of services here.

1. service

‎

‎

    


Characters: 务


服
"
"服务员带来了菜单。","The waiter brought the menu.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL32-%E6%9C%8D%E5%8A%A1%E5%91%98%E5%B8%A6%E6%9D%A5%E4%BA%86%E8%8F%9C%E5%8D%95-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL32-%E6%9C%8D%E5%8A%A1%E5%91%98%E5%B8%A6%E6%9D%A5%E4%BA%86%E8%8F%9C%E5%8D%95-%E5%A5%B3.mp3","服务员带来了菜单。
The waiter brought the menu.

1. server

‎

‎

    


Characters: 员


务


服
"
"我受不了夏天的天气。","I can’t stand the summer weather.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL32-%E6%88%91%E5%8F%97%E4%B8%8D%E4%BA%86%E5%A4%8F%E5%A4%A9%E7%9A%84%E5%A4%A9%E6%B0%94-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL32-%E6%88%91%E5%8F%97%E4%B8%8D%E4%BA%86%E5%A4%8F%E5%A4%A9%E7%9A%84%E5%A4%A9%E6%B0%94-%E5%A5%B3.mp3","我受不了夏天的天气。
I can’t stand the summer weather.

1. summer

‎

‎

    


Characters: 天


夏
"
"夏天很热的时候，花儿们把自己当作伞，不让她感觉太热。","When it is very hot in summer, the flowers act as umbrellas so she doesn’t feel too hot.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL32-%E5%A4%8F%E5%A4%A9%E5%BE%88%E7%83%AD%E7%9A%84%E6%97%B6%E5%80%99%EF%BC%8C%E8%8A%B1%E5%84%BF%E4%BB%AC%E6%8A%8A%E8%87%AA%E5%B7%B1%E5%BD%93%E4%BD%9C%E4%BC%9E%EF%BC%8C%E4%B8%8D%E8%AE%A9%E5%A5%B9%E6%84%9F%E8%A7%89%E5%A4%AA%E7%83%AD-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL32-%E5%A4%8F%E5%A4%A9%E5%BE%88%E7%83%AD%E7%9A%84%E6%97%B6%E5%80%99%EF%BC%8C%E8%8A%B1%E5%84%BF%E4%BB%AC%E6%8A%8A%E8%87%AA%E5%B7%B1%E5%BD%93%E4%BD%9C%E4%BC%9E%EF%BC%8C%E4%B8%8D%E8%AE%A9%E5%A5%B9%E6%84%9F%E8%A7%89%E5%A4%AA%E7%83%AD-%E5%A5%B3.mp3","夏天很热的时候，花儿们把自己当作伞，不让她感觉太热。
When it is very hot in summer, the flowers act as umbrellas so she doesn’t feel too hot.

1. summer

‎

时候 shíhòu - moment    把 bǎ - (preposition used to shift the object to before the verb, which must be accompanied by some other word or expression, often a verb complement)    当作 dàngzuò - regard as    伞 sǎn - umbrella

‎

    


Characters: 天


夏
"
"一年以后，又是一个夏天，花园里的花儿又大又美。","A year later, it is summer again, and the flowers in the garden are big and beautiful.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL32-%E4%B8%80%E5%B9%B4%E4%BB%A5%E5%90%8E%EF%BC%8C%E5%8F%88%E6%98%AF%E4%B8%80%E4%B8%AA%E5%A4%8F%E5%A4%A9%EF%BC%8C%E8%8A%B1%E5%9B%AD%E9%87%8C%E7%9A%84%E8%8A%B1%E5%84%BF%E5%8F%88%E5%A4%A7%E5%8F%88%E7%BE%8E-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL32-%E4%B8%80%E5%B9%B4%E4%BB%A5%E5%90%8E%EF%BC%8C%E5%8F%88%E6%98%AF%E4%B8%80%E4%B8%AA%E5%A4%8F%E5%A4%A9%EF%BC%8C%E8%8A%B1%E5%9B%AD%E9%87%8C%E7%9A%84%E8%8A%B1%E5%84%BF%E5%8F%88%E5%A4%A7%E5%8F%88%E7%BE%8E-%E5%A5%B3.mp3","一年以后，又是一个夏天，花园里的花儿又大又美。
A year later, it is summer again, and the flowers in the garden are big and beautiful.

1. summer

‎

‎

    


Characters: 天


夏
"
"冬天总是很冷。","Winter is always very cold.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL32-%E5%86%AC%E5%A4%A9%E6%80%BB%E6%98%AF%E5%BE%88%E5%86%B7-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL32-%E5%86%AC%E5%A4%A9%E6%80%BB%E6%98%AF%E5%BE%88%E5%86%B7-%E5%A5%B3.mp3","冬天总是很冷。
Winter is always very cold.

1. cold

‎

‎

    


Characters: 冷
"
"这个房子又宽又安全，冬天不会感到冷，夏天也不会感到热，是三个房子中最好的。","This house is spacious and safe; it doesn’t feel cold in winter or hot in summer, and it is the best among the three houses.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL32-%E8%BF%99%E4%B8%AA%E6%88%BF%E5%AD%90%E5%8F%88%E5%AE%BD%E5%8F%88%E5%AE%89%E5%85%A8%EF%BC%8C%E5%86%AC%E5%A4%A9%E4%B8%8D%E4%BC%9A%E6%84%9F%E5%88%B0%E5%86%B7%EF%BC%8C%E5%A4%8F%E5%A4%A9%E4%B9%9F%E4%B8%8D%E4%BC%9A%E6%84%9F%E5%88%B0%E7%83%AD-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL32-%E8%BF%99%E4%B8%AA%E6%88%BF%E5%AD%90%E5%8F%88%E5%AE%BD%E5%8F%88%E5%AE%89%E5%85%A8%EF%BC%8C%E5%86%AC%E5%A4%A9%E4%B8%8D%E4%BC%9A%E6%84%9F%E5%88%B0%E5%86%B7%EF%BC%8C%E5%A4%8F%E5%A4%A9%E4%B9%9F%E4%B8%8D%E4%BC%9A%E6%84%9F%E5%88%B0%E7%83%AD-%E5%A5%B3.mp3","这个房子又宽又安全，冬天不会感到冷，夏天也不会感到热，是三个房子中最好的。
This house is spacious and safe; it doesn’t feel cold in winter or hot in summer, and it is the best among the three houses.

1. cold

‎

房子 fángzi - house

‎

    


Characters: 冷
"
"冬天下雪的时候，花儿们把自己当作被子，盖在小女孩儿身上，不让她感觉太冷。","When it snows in winter, the flowers cover themselves over the little girl like a blanket, so she doesn’t feel too cold.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL32-%E5%86%AC%E5%A4%A9%E4%B8%8B%E9%9B%AA%E7%9A%84%E6%97%B6%E5%80%99%EF%BC%8C%E8%8A%B1%E5%84%BF%E4%BB%AC%E6%8A%8A%E8%87%AA%E5%B7%B1%E5%BD%93%E4%BD%9C%E8%A2%AB%E5%AD%90%EF%BC%8C%E7%9B%96%E5%9C%A8%E5%B0%8F%E5%A5%B3%E5%AD%A9%E5%84%BF%E8%BA%AB%E4%B8%8A-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL32-%E5%86%AC%E5%A4%A9%E4%B8%8B%E9%9B%AA%E7%9A%84%E6%97%B6%E5%80%99%EF%BC%8C%E8%8A%B1%E5%84%BF%E4%BB%AC%E6%8A%8A%E8%87%AA%E5%B7%B1%E5%BD%93%E4%BD%9C%E8%A2%AB%E5%AD%90%EF%BC%8C%E7%9B%96%E5%9C%A8%E5%B0%8F%E5%A5%B3%E5%AD%A9%E5%84%BF%E8%BA%AB%E4%B8%8A-%E5%A5%B3.mp3","冬天下雪的时候，花儿们把自己当作被子，盖在小女孩儿身上，不让她感觉太冷。
When it snows in winter, the flowers cover themselves over the little girl like a blanket, so she doesn’t feel too cold.

1. cold

‎

时候 shíhòu - moment    把 bǎ - (preposition used to shift the object to before the verb, which must be accompanied by some other word or expression, often a verb complement)    当作 dàngzuò - regard as    盖 gài - cover

‎

    


Characters: 冷
"
"马跑得很快。","Horses run very fast.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL32-%E9%A9%AC%E8%B7%91%E5%BE%97%E5%BE%88%E5%BF%AB-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL32-%E9%A9%AC%E8%B7%91%E5%BE%97%E5%BE%88%E5%BF%AB-%E5%A5%B3.mp3","马跑得很快。
Horses run very fast.

1. to run

‎

‎

    


Characters: 跑
"
"小猫看了看他，也跑了。","The little cat looked at him and ran too.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL32-%E5%B0%8F%E7%8C%AB%E7%9C%8B%E4%BA%86%E7%9C%8B%E4%BB%96%EF%BC%8C%E4%B9%9F%E8%B7%91%E4%BA%86-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL32-%E5%B0%8F%E7%8C%AB%E7%9C%8B%E4%BA%86%E7%9C%8B%E4%BB%96%EF%BC%8C%E4%B9%9F%E8%B7%91%E4%BA%86-%E5%A5%B3.mp3","小猫看了看他，也跑了。
The little cat looked at him and ran too.

1. to run

‎

‎

    


Characters: 跑
"
"我打算跑步去上班。","I plan to run to work.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL32-%E6%88%91%E6%89%93%E7%AE%97%E8%B7%91%E6%AD%A5%E5%8E%BB%E4%B8%8A%E7%8F%AD-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL32-%E6%88%91%E6%89%93%E7%AE%97%E8%B7%91%E6%AD%A5%E5%8E%BB%E4%B8%8A%E7%8F%AD-%E5%A5%B3.mp3","我打算跑步去上班。
I plan to run to work.

1. to jog

‎

‎

    


Characters: 跑


步
"
"这儿有条路。","There is a road here.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL32-%E8%BF%99%E5%84%BF%E6%9C%89%E6%9D%A1%E8%B7%AF-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL32-%E8%BF%99%E5%84%BF%E6%9C%89%E6%9D%A1%E8%B7%AF-%E5%A5%B3.mp3","这儿有条路。
There is a road here.

1. street, road, path

‎

条 tiáo - measure word for long, narrow, or thin things

‎

    


Characters: 路
"
"马路上有很多车，过马路时一定要小心！","There are many cars on the road; be careful when crossing the street!","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL32-%E9%A9%AC%E8%B7%AF%E4%B8%8A%E6%9C%89%E5%BE%88%E5%A4%9A%E8%BD%A6%EF%BC%8C%E8%BF%87%E9%A9%AC%E8%B7%AF%E6%97%B6%E4%B8%80%E5%AE%9A%E8%A6%81%E5%B0%8F%E5%BF%83-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL32-%E9%A9%AC%E8%B7%AF%E4%B8%8A%E6%9C%89%E5%BE%88%E5%A4%9A%E8%BD%A6%EF%BC%8C%E8%BF%87%E9%A9%AC%E8%B7%AF%E6%97%B6%E4%B8%80%E5%AE%9A%E8%A6%81%E5%B0%8F%E5%BF%83-%E5%A5%B3.mp3","马路上有很多车，过马路时一定要小心！
There are many cars on the road; be careful when crossing the street!

street, road MW: 条 tiáo

‎

‎

    


Characters: 马


路
"
"我想走路去上学。","I want to walk to school.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL32-%E6%88%91%E6%83%B3%E8%B5%B0%E8%B7%AF%E5%8E%BB%E4%B8%8A%E5%AD%A6-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL32-%E6%88%91%E6%83%B3%E8%B5%B0%E8%B7%AF%E5%8E%BB%E4%B8%8A%E5%AD%A6-%E5%A5%B3.mp3","我想走路去上学。
I want to walk to school.

1. to walk, go on foot

‎

‎

    


Characters: 走


路
"
"路上有很多汽车。","There are many cars on the road.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL32-%E8%B7%AF%E4%B8%8A%E6%9C%89%E5%BE%88%E5%A4%9A%E6%B1%BD%E8%BD%A6-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL32-%E8%B7%AF%E4%B8%8A%E6%9C%89%E5%BE%88%E5%A4%9A%E6%B1%BD%E8%BD%A6-%E5%A5%B3.mp3","路上有很多汽车。
There are many cars on the road.

1. on the road

‎

‎







Characters: 上


路
"
"我在路上，马上就要到了。","I am on the road and will arrive soon.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL32-%E6%88%91%E5%9C%A8%E8%B7%AF%E4%B8%8A%EF%BC%8C%E9%A9%AC%E4%B8%8A%E5%B0%B1%E8%A6%81%E5%88%B0%E4%BA%86-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL32-%E6%88%91%E5%9C%A8%E8%B7%AF%E4%B8%8A%EF%BC%8C%E9%A9%AC%E4%B8%8A%E5%B0%B1%E8%A6%81%E5%88%B0%E4%BA%86-%E5%A5%B3.mp3","我在路上，马上就要到了。
I am on the road and will arrive soon.

2. to be on the way

‎

‎

    


Characters: 上


路
"
"有一天，这个男人看到路上有一只小猫在被一只狗追赶，他扔了石头去打狗，狗被吓跑了。","One day, this man saw a little cat being chased by a dog on the road. He threw a stone at the dog, and the dog ran away in fear.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL32-%E6%9C%89%E4%B8%80%E5%A4%A9%EF%BC%8C%E8%BF%99%E4%B8%AA%E7%94%B7%E4%BA%BA%E7%9C%8B%E5%88%B0%E8%B7%AF%E4%B8%8A%E6%9C%89%E4%B8%80%E5%8F%AA%E5%B0%8F%E7%8C%AB%E5%9C%A8%E8%A2%AB%E4%B8%80%E5%8F%AA%E7%8B%97%E8%BF%BD%E8%B5%B6-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL32-%E6%9C%89%E4%B8%80%E5%A4%A9%EF%BC%8C%E8%BF%99%E4%B8%AA%E7%94%B7%E4%BA%BA%E7%9C%8B%E5%88%B0%E8%B7%AF%E4%B8%8A%E6%9C%89%E4%B8%80%E5%8F%AA%E5%B0%8F%E7%8C%AB%E5%9C%A8%E8%A2%AB%E4%B8%80%E5%8F%AA%E7%8B%97%E8%BF%BD%E8%B5%B6-%E5%A5%B3.mp3","有一天，这个男人看到路上有一只小猫在被一只狗追赶，他扔了石头去打狗，狗被吓跑了。
One day, this man saw a little cat being chased by a dog on the road. He threw a stone at the dog, and the dog ran away in fear.

2. to be on the way

‎

追赶 zhuīgǎn - chase  扔 rēng - to throw, to throw out

‎

    


Characters: 上


路
"
"等到了一个路上没人的地方，大灰狼正准备吃了小红帽，突然，有一个猎人跑了出来，大灰狼吓跑了。","When they reached a place on the road with no people, the Big Bad Wolf was about to eat Little Red Riding Hood. Suddenly, a hunter ran out, and the wolf ran away scared.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL32-%E7%AD%89%E5%88%B0%E4%BA%86%E4%B8%80%E4%B8%AA%E8%B7%AF%E4%B8%8A%E6%B2%A1%E4%BA%BA%E7%9A%84%E5%9C%B0%E6%96%B9%EF%BC%8C%E5%A4%A7%E7%81%B0%E7%8B%BC%E6%AD%A3%E5%87%86%E5%A4%87%E5%90%83%E4%BA%86%E5%B0%8F%E7%BA%A2%E5%B8%BD-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL32-%E7%AD%89%E5%88%B0%E4%BA%86%E4%B8%80%E4%B8%AA%E8%B7%AF%E4%B8%8A%E6%B2%A1%E4%BA%BA%E7%9A%84%E5%9C%B0%E6%96%B9%EF%BC%8C%E5%A4%A7%E7%81%B0%E7%8B%BC%E6%AD%A3%E5%87%86%E5%A4%87%E5%90%83%E4%BA%86%E5%B0%8F%E7%BA%A2%E5%B8%BD-%E5%A5%B3.mp3","等到了一个路上没人的地方，大灰狼正准备吃了小红帽，突然，有一个猎人跑了出来，大灰狼吓跑了。
When they reached a place on the road with no people, the Big Bad Wolf was about to eat Little Red Riding Hood. Suddenly, a hunter ran out, and the wolf ran away scared.

2. to be on the way

‎

地方 dìfang - place    大灰狼 dàhuīláng - big grey wolf    准备 zhǔnbèi -  to prepare    小红帽 xiǎohóngmào - little red riding hood

突然 tūrán - suddenly  猎人 lièrén - hunter

‎

    


Characters: 上


路
"
"小红帽唱着歌在路上走着，她的歌声被大灰狼听到了，大灰狼跟在她的后面。","Little Red Riding Hood walked on the road singing; the Big Bad Wolf heard her singing and followed behind her.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL32-%E5%B0%8F%E7%BA%A2%E5%B8%BD%E5%94%B1%E7%9D%80%E6%AD%8C%E5%9C%A8%E8%B7%AF%E4%B8%8A%E8%B5%B0%E7%9D%80%EF%BC%8C%E5%A5%B9%E7%9A%84%E6%AD%8C%E5%A3%B0%E8%A2%AB%E5%A4%A7%E7%81%B0%E7%8B%BC%E5%90%AC%E5%88%B0%E4%BA%86-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL32-%E5%B0%8F%E7%BA%A2%E5%B8%BD%E5%94%B1%E7%9D%80%E6%AD%8C%E5%9C%A8%E8%B7%AF%E4%B8%8A%E8%B5%B0%E7%9D%80%EF%BC%8C%E5%A5%B9%E7%9A%84%E6%AD%8C%E5%A3%B0%E8%A2%AB%E5%A4%A7%E7%81%B0%E7%8B%BC%E5%90%AC%E5%88%B0%E4%BA%86-%E5%A5%B3.mp3","小红帽唱着歌在路上走着，她的歌声被大灰狼听到了，大灰狼跟在她的后面。
Little Red Riding Hood walked on the road singing; the Big Bad Wolf heard her singing and followed behind her.

follow

‎

小红帽 xiǎohóngmào - little red riding hood   歌声 gēshēng - sound of singing   大灰狼 dàhuīláng - big grey wolf   唱歌 chànggē - sing

‎

    


Characters: 跟
"
"我跟他是朋友。","He and I are friends.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL32-%E6%88%91%E8%B7%9F%E4%BB%96%E6%98%AF%E6%9C%8B%E5%8F%8B-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL32-%E6%88%91%E8%B7%9F%E4%BB%96%E6%98%AF%E6%9C%8B%E5%8F%8B-%E5%A5%B3.mp3","我跟他是朋友。
He and I are friends.

1. (conj) and

‎

‎

    


Characters: 跟
"
"女人不该穿高跟鞋，对身体不好。","Women shouldn’t wear high heels; they are bad for the body.","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL32-%E5%A5%B3%E4%BA%BA%E4%B8%8D%E8%AF%A5%E7%A9%BF%E9%AB%98%E8%B7%9F%E9%9E%8B%EF%BC%8C%E5%AF%B9%E8%BA%AB%E4%BD%93%E4%B8%8D%E5%A5%BD-%E7%94%B7.mp3","https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL32-%E5%A5%B3%E4%BA%BA%E4%B8%8D%E8%AF%A5%E7%A9%BF%E9%AB%98%E8%B7%9F%E9%9E%8B%EF%BC%8C%E5%AF%B9%E8%BA%AB%E4%BD%93%E4%B8%8D%E5%A5%BD-%E5%A5%B3.mp3","女人不该穿高跟鞋，对身体不好。
Women shouldn’t wear high heels; they are bad for the body.

2. heel

‎

高跟鞋 gāogēnxié - high heels

‎

    


Characters: 高


跟


鞋
"
