Chinese,English,Audio 1,Audio 2,Raw Text
和外国人对话要注意用简单的词。,No English available,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E5%92%8C%E5%A4%96%E5%9B%BD%E4%BA%BA%E5%AF%B9%E8%AF%9D%E8%A6%81%E6%B3%A8%E6%84%8F%E7%94%A8%E7%AE%80%E5%8D%95%E7%9A%84%E8%AF%8D-%E7%94%B7.mp3,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E5%92%8C%E5%A4%96%E5%9B%BD%E4%BA%BA%E5%AF%B9%E8%AF%9D%E8%A6%81%E6%B3%A8%E6%84%8F%E7%94%A8%E7%AE%80%E5%8D%95%E7%9A%84%E8%AF%8D-%E5%A5%B3.mp3,"和外国人对话要注意用简单的词。
用法 1 - dialogue
Characters: 话 对"
很开心能和你有这次对话。,No English available,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E5%BE%88%E5%BC%80%E5%BF%83%E8%83%BD%E5%92%8C%E4%BD%A0%E6%9C%89%E8%BF%99%E6%AC%A1%E5%AF%B9%E8%AF%9D-%E7%94%B7.mp3,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E5%BE%88%E5%BC%80%E5%BF%83%E8%83%BD%E5%92%8C%E4%BD%A0%E6%9C%89%E8%BF%99%E6%AC%A1%E5%AF%B9%E8%AF%9D-%E5%A5%B3.mp3,"很开心能和你有这次对话。
用法 2 - carry on a dialogue, have a conversation
Characters: 话 对"
他们两人的对话，又简单又能很快让人明白。,No English available,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E4%BB%96%E4%BB%AC%E4%B8%A4%E4%BA%BA%E7%9A%84%E5%AF%B9%E8%AF%9D%EF%BC%8C%E5%8F%88%E7%AE%80%E5%8D%95%E5%8F%88%E8%83%BD%E5%BE%88%E5%BF%AB%E8%AE%A9%E4%BA%BA%E6%98%8E%E7%99%BD-%E7%94%B7.mp3,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E4%BB%96%E4%BB%AC%E4%B8%A4%E4%BA%BA%E7%9A%84%E5%AF%B9%E8%AF%9D%EF%BC%8C%E5%8F%88%E7%AE%80%E5%8D%95%E5%8F%88%E8%83%BD%E5%BE%88%E5%BF%AB%E8%AE%A9%E4%BA%BA%E6%98%8E%E7%99%BD-%E5%A5%B3.mp3,"他们两人的对话，又简单又能很快让人明白。
用法 2 - carry on a dialogue, have a conversation
Characters: 话 对"
这个笑话太搞笑了，我说给你听听。,No English available,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E8%BF%99%E4%B8%AA%E7%AC%91%E8%AF%9D%E5%A4%AA%E6%90%9E%E7%AC%91%E4%BA%86%EF%BC%8C%E6%88%91%E8%AF%B4%E7%BB%99%E4%BD%A0%E5%90%AC%E5%90%AC-%E7%94%B7.mp3,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E8%BF%99%E4%B8%AA%E7%AC%91%E8%AF%9D%E5%A4%AA%E6%90%9E%E7%AC%91%E4%BA%86%EF%BC%8C%E6%88%91%E8%AF%B4%E7%BB%99%E4%BD%A0%E5%90%AC%E5%90%AC-%E5%A5%B3.mp3,"这个笑话太搞笑了，我说给你听听。
用法 1 - joke, jest
Characters: 话 https://traverse.link/Mandarin_Blueprint/笑"
你说的笑话我没有完全听懂。,No English available,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E4%BD%A0%E8%AF%B4%E7%9A%84%E7%AC%91%E8%AF%9D%E6%88%91%E6%B2%A1%E6%9C%89%E5%AE%8C%E5%85%A8%E5%90%AC%E6%87%82-%E7%94%B7.mp3,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E4%BD%A0%E8%AF%B4%E7%9A%84%E7%AC%91%E8%AF%9D%E6%88%91%E6%B2%A1%E6%9C%89%E5%AE%8C%E5%85%A8%E5%90%AC%E6%87%82-%E5%A5%B3.mp3,"你说的笑话我没有完全听懂。
用法 1 - joke, jest
Characters: 话 笑"
你不要笑话他，他会难过的。,No English available,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E4%BD%A0%E4%B8%8D%E8%A6%81%E7%AC%91%E8%AF%9D%E4%BB%96%EF%BC%8C%E4%BB%96%E4%BC%9A%E9%9A%BE%E8%BF%87%E7%9A%84-%E7%94%B7.mp3,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E4%BD%A0%E4%B8%8D%E8%A6%81%E7%AC%91%E8%AF%9D%E4%BB%96%EF%BC%8C%E4%BB%96%E4%BC%9A%E9%9A%BE%E8%BF%87%E7%9A%84-%E5%A5%B3.mp3,"你不要笑话他，他会难过的。
用法 2 - laugh at, ridicule
Characters: 话 笑"
我笑话你是因为你把衣服穿错了。,No English available,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E6%88%91%E7%AC%91%E8%AF%9D%E4%BD%A0%E6%98%AF%E5%9B%A0%E4%B8%BA%E4%BD%A0%E6%8A%8A%E8%A1%A3%E6%9C%8D%E7%A9%BF%E9%94%99%E4%BA%86-%E7%94%B7.mp3,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E6%88%91%E7%AC%91%E8%AF%9D%E4%BD%A0%E6%98%AF%E5%9B%A0%E4%B8%BA%E4%BD%A0%E6%8A%8A%E8%A1%A3%E6%9C%8D%E7%A9%BF%E9%94%99%E4%BA%86-%E5%A5%B3.mp3,"我笑话你是因为你把衣服穿错了。
用法 2 - laugh at, ridicule
Characters: 话 笑"
他不能面对自己丢了工作这件事。,No English available,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E4%BB%96%E4%B8%8D%E8%83%BD%E9%9D%A2%E5%AF%B9%E8%87%AA%E5%B7%B1%E4%B8%A2%E4%BA%86%E5%B7%A5%E4%BD%9C%E8%BF%99%E4%BB%B6%E4%BA%8B-%E7%94%B7.mp3,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E4%BB%96%E4%B8%8D%E8%83%BD%E9%9D%A2%E5%AF%B9%E8%87%AA%E5%B7%B1%E4%B8%A2%E4%BA%86%E5%B7%A5%E4%BD%9C%E8%BF%99%E4%BB%B6%E4%BA%8B-%E5%A5%B3.mp3,"他不能面对自己丢了工作这件事。
用法 1 - to confront, to face
Characters: https://traverse.link/Mandarin_Blueprint/面 对"
面对她喜欢的人，她一句话也说不出来。,No English available,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E9%9D%A2%E5%AF%B9%E5%A5%B9%E5%96%9C%E6%AC%A2%E7%9A%84%E4%BA%BA%EF%BC%8C%E5%A5%B9%E4%B8%80%E5%8F%A5%E8%AF%9D%E4%B9%9F%E8%AF%B4%E4%B8%8D%E5%87%BA%E6%9D%A5-%E7%94%B7.mp3,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E9%9D%A2%E5%AF%B9%E5%A5%B9%E5%96%9C%E6%AC%A2%E7%9A%84%E4%BA%BA%EF%BC%8C%E5%A5%B9%E4%B8%80%E5%8F%A5%E8%AF%9D%E4%B9%9F%E8%AF%B4%E4%B8%8D%E5%87%BA%E6%9D%A5-%E5%A5%B3.mp3,"面对她喜欢的人，她一句话也说不出来。
用法 1 - to confront, to face
Characters: https://traverse.link/Mandarin_Blueprint/面 对"
我们的看法不应该片面。,No English available,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E6%88%91%E4%BB%AC%E7%9A%84%E7%9C%8B%E6%B3%95%E4%B8%8D%E5%BA%94%E8%AF%A5%E7%89%87%E9%9D%A2-%E7%94%B7.mp3,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E6%88%91%E4%BB%AC%E7%9A%84%E7%9C%8B%E6%B3%95%E4%B8%8D%E5%BA%94%E8%AF%A5%E7%89%87%E9%9D%A2-%E5%A5%B3.mp3,"我们的看法不应该片面。
用法 1 - unilateral, one-sided
Characters: 面 https://traverse.link/Mandarin_Blueprint/片"
看问题的时候如果只看到草，没有看到草地，看法一定是片面的。,No English available,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E7%9C%8B%E9%97%AE%E9%A2%98%E7%9A%84%E6%97%B6%E5%80%99%E5%A6%82%E6%9E%9C%E5%8F%AA%E7%9C%8B%E5%88%B0%E8%8D%89%EF%BC%8C%E6%B2%A1%E6%9C%89%E7%9C%8B%E5%88%B0%E8%8D%89%E5%9C%B0%EF%BC%8C%E7%9C%8B%E6%B3%95%E4%B8%80%E5%AE%9A%E6%98%AF%E7%89%87%E9%9D%A2%E7%9A%84-%E7%94%B7.mp3,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E7%9C%8B%E9%97%AE%E9%A2%98%E7%9A%84%E6%97%B6%E5%80%99%E5%A6%82%E6%9E%9C%E5%8F%AA%E7%9C%8B%E5%88%B0%E8%8D%89%EF%BC%8C%E6%B2%A1%E6%9C%89%E7%9C%8B%E5%88%B0%E8%8D%89%E5%9C%B0%EF%BC%8C%E7%9C%8B%E6%B3%95%E4%B8%80%E5%AE%9A%E6%98%AF%E7%89%87%E9%9D%A2%E7%9A%84-%E5%A5%B3.mp3,"看问题的时候如果只看到草，没有看到草地，看法一定是片面的。
用法 1 - unilateral, one-sided
Characters: 面 片"
开学了，一波又一波的学生来到了学校。,No English available,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E5%BC%80%E5%AD%A6%E4%BA%86%EF%BC%8C%E4%B8%80%E6%B3%A2%E5%8F%88%E4%B8%80%E6%B3%A2%E7%9A%84%E5%AD%A6%E7%94%9F%E6%9D%A5%E5%88%B0%E4%BA%86%E5%AD%A6%E6%A0%A1-%E5%A5%B3.mp3,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E5%BC%80%E5%AD%A6%E4%BA%86%EF%BC%8C%E4%B8%80%E6%B3%A2%E5%8F%88%E4%B8%80%E6%B3%A2%E7%9A%84%E5%AD%A6%E7%94%9F%E6%9D%A5%E5%88%B0%E4%BA%86%E5%AD%A6%E6%A0%A1-%E7%94%B7.mp3,"开学了，一波又一波的学生来到了学校。
wave
开学 kāixué - to start school for the semester
Characters: 波"
国家的决定会让物价有所波动。,No English available,,,"国家的决定会让物价有所波动。
Characters: 波"
我的工作太忙了，所以我的心情波动很大。,No English available,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E6%88%91%E7%9A%84%E5%B7%A5%E4%BD%9C%E5%A4%AA%E5%BF%99%E4%BA%86%EF%BC%8C%E6%89%80%E4%BB%A5%E6%88%91%E7%9A%84%E5%BF%83%E6%83%85%E6%B3%A2%E5%8A%A8%E5%BE%88%E5%A4%A7-%E5%A5%B3.mp3,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E6%88%91%E7%9A%84%E5%B7%A5%E4%BD%9C%E5%A4%AA%E5%BF%99%E4%BA%86%EF%BC%8C%E6%89%80%E4%BB%A5%E6%88%91%E7%9A%84%E5%BF%83%E6%83%85%E6%B3%A2%E5%8A%A8%E5%BE%88%E5%A4%A7-%E7%94%B7.mp3,"我的工作太忙了，所以我的心情波动很大。
Characters: 波"
爷爷的胡子又白又长。,No English available,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E7%88%B7%E7%88%B7%E7%9A%84%E8%83%A1%E5%AD%90%E5%8F%88%E7%99%BD%E5%8F%88%E9%95%BF-%E5%A5%B3.mp3,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E7%88%B7%E7%88%B7%E7%9A%84%E8%83%A1%E5%AD%90%E5%8F%88%E7%99%BD%E5%8F%88%E9%95%BF-%E7%94%B7.mp3,"爷爷的胡子又白又长。
爷爷 yéye - grandpa
Characters: 胡 子"
小时候我们都喜欢胡思乱想，长大后才明白不要多想，要多做。,No English available,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E5%B0%8F%E6%97%B6%E5%80%99%E6%88%91%E4%BB%AC%E9%83%BD%E5%96%9C%E6%AC%A2%E8%83%A1%E6%80%9D%E4%B9%B1%E6%83%B3-%E5%A5%B3.mp3,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E5%B0%8F%E6%97%B6%E5%80%99%E6%88%91%E4%BB%AC%E9%83%BD%E5%96%9C%E6%AC%A2%E8%83%A1%E6%80%9D%E4%B9%B1%E6%83%B3-%E7%94%B7.mp3,"小时候我们都喜欢胡思乱想，长大后才明白不要多想，要多做。
Characters: 胡"
我起床晚了，所以胡乱吃了点早饭就去上班了。,No English available,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E6%88%91%E8%B5%B7%E5%BA%8A%E6%99%9A%E4%BA%86%EF%BC%8C%E6%89%80%E4%BB%A5%E8%83%A1%E4%B9%B1%E5%90%83%E4%BA%86%E7%82%B9%E6%97%A9%E9%A5%AD%E5%B0%B1%E5%8E%BB%E4%B8%8A%E7%8F%AD%E4%BA%86-%E5%A5%B3.mp3,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E6%88%91%E8%B5%B7%E5%BA%8A%E6%99%9A%E4%BA%86%EF%BC%8C%E6%89%80%E4%BB%A5%E8%83%A1%E4%B9%B1%E5%90%83%E4%BA%86%E7%82%B9%E6%97%A9%E9%A5%AD%E5%B0%B1%E5%8E%BB%E4%B8%8A%E7%8F%AD%E4%BA%86-%E7%94%B7.mp3,"我起床晚了，所以胡乱吃了点早饭就去上班了。
Characters: 胡"
公园里有一个很大的湖。,No English available,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E5%85%AC%E5%9B%AD%E9%87%8C%E6%9C%89%E4%B8%80%E4%B8%AA%E5%BE%88%E5%A4%A7%E7%9A%84%E6%B9%96-%E5%A5%B3.mp3,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E5%85%AC%E5%9B%AD%E9%87%8C%E6%9C%89%E4%B8%80%E4%B8%AA%E5%BE%88%E5%A4%A7%E7%9A%84%E6%B9%96-%E7%94%B7.mp3,"公园里有一个很大的湖。
lake
Characters: 湖"
听说四川人和湖南人都喜欢吃辣的东西。,No English available,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E5%90%AC%E8%AF%B4%E5%9B%9B%E5%B7%9D%E4%BA%BA%E5%92%8C%E6%B9%96%E5%8D%97%E4%BA%BA%E9%83%BD%E5%96%9C%E6%AC%A2%E5%90%83%E8%BE%A3%E7%9A%84%E4%B8%9C%E8%A5%BF-%E5%A5%B3.mp3,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E5%90%AC%E8%AF%B4%E5%9B%9B%E5%B7%9D%E4%BA%BA%E5%92%8C%E6%B9%96%E5%8D%97%E4%BA%BA%E9%83%BD%E5%96%9C%E6%AC%A2%E5%90%83%E8%BE%A3%E7%9A%84%E4%B8%9C%E8%A5%BF-%E7%94%B7.mp3,"听说四川人和湖南人都喜欢吃辣的东西。
Hunan Province
辣 là - spicy
Characters: 湖"
中国有句老话：“有人的地方就有江湖。”,No English available,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E4%B8%AD%E5%9B%BD%E6%9C%89%E5%8F%A5%E8%80%81%E8%AF%9D%EF%BC%9A%E2%80%9C%E6%9C%89%E4%BA%BA%E7%9A%84%E5%9C%B0%E6%96%B9%E5%B0%B1%E6%9C%89%E6%B1%9F%E6%B9%96-%E5%A5%B3.mp3,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E4%B8%AD%E5%9B%BD%E6%9C%89%E5%8F%A5%E8%80%81%E8%AF%9D%EF%BC%9A%E2%80%9C%E6%9C%89%E4%BA%BA%E7%9A%84%E5%9C%B0%E6%96%B9%E5%B0%B1%E6%9C%89%E6%B1%9F%E6%B9%96-%E7%94%B7.mp3,"中国有句老话：“有人的地方就有江湖。”
Characters: 湖 https://traverse.link/Mandarin_Blueprint/江"
我的面前有一条很大的狗。,No English available,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E6%88%91%E7%9A%84%E9%9D%A2%E5%89%8D%E6%9C%89%E4%B8%80%E6%9D%A1%E5%BE%88%E5%A4%A7%E7%9A%84%E7%8B%97-%E7%94%B7.mp3,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E6%88%91%E7%9A%84%E9%9D%A2%E5%89%8D%E6%9C%89%E4%B8%80%E6%9D%A1%E5%BE%88%E5%A4%A7%E7%9A%84%E7%8B%97-%E5%A5%B3.mp3,"我的面前有一条很大的狗。
用法 1 - in front of
Characters: https://traverse.link/Mandarin_Blueprint/前 面"
突然，一辆小汽车出现在这个人的面前。,No English available,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E7%AA%81%E7%84%B6%EF%BC%8C%E4%B8%80%E8%BE%86%E5%B0%8F%E6%B1%BD%E8%BD%A6%E5%87%BA%E7%8E%B0%E5%9C%A8%E8%BF%99%E4%B8%AA%E4%BA%BA%E7%9A%84%E9%9D%A2%E5%89%8D-%E7%94%B7.mp3,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E7%AA%81%E7%84%B6%EF%BC%8C%E4%B8%80%E8%BE%86%E5%B0%8F%E6%B1%BD%E8%BD%A6%E5%87%BA%E7%8E%B0%E5%9C%A8%E8%BF%99%E4%B8%AA%E4%BA%BA%E7%9A%84%E9%9D%A2%E5%89%8D-%E5%A5%B3.mp3,"突然，一辆小汽车出现在这个人的面前。
用法 1 - in front of
Characters: https://traverse.link/Mandarin_Blueprint/前 面"
他在家人面前总是很开心。,No English available,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E4%BB%96%E5%9C%A8%E5%AE%B6%E4%BA%BA%E9%9D%A2%E5%89%8D%E6%80%BB%E6%98%AF%E5%BE%88%E5%BC%80%E5%BF%83-%E7%94%B7.mp3,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E4%BB%96%E5%9C%A8%E5%AE%B6%E4%BA%BA%E9%9D%A2%E5%89%8D%E6%80%BB%E6%98%AF%E5%BE%88%E5%BC%80%E5%BF%83-%E5%A5%B3.mp3,"他在家人面前总是很开心。
用法 2 - facing
Characters: 前 面"
他在同事面前总是非常小心。,No English available,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E4%BB%96%E5%9C%A8%E5%90%8C%E4%BA%8B%E9%9D%A2%E5%89%8D%E6%80%BB%E6%98%AF%E9%9D%9E%E5%B8%B8%E5%B0%8F%E5%BF%83-%E7%94%B7.mp3,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E4%BB%96%E5%9C%A8%E5%90%8C%E4%BA%8B%E9%9D%A2%E5%89%8D%E6%80%BB%E6%98%AF%E9%9D%9E%E5%B8%B8%E5%B0%8F%E5%BF%83-%E5%A5%B3.mp3,"他在同事面前总是非常小心。
用法 2 - facing
Characters: 前 面"
在问题面前，不要担心。,No English available,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E5%9C%A8%E9%97%AE%E9%A2%98%E9%9D%A2%E5%89%8D%EF%BC%8C%E4%B8%8D%E8%A6%81%E6%8B%85%E5%BF%83-%E7%94%B7.mp3,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E5%9C%A8%E9%97%AE%E9%A2%98%E9%9D%A2%E5%89%8D%EF%BC%8C%E4%B8%8D%E8%A6%81%E6%8B%85%E5%BF%83-%E5%A5%B3.mp3,"在问题面前，不要担心。
Characters: 前 面"
可能有一天，每个人在工作面前都是平等的。,No English available,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E5%8F%AF%E8%83%BD%E6%9C%89%E4%B8%80%E5%A4%A9%EF%BC%8C%E6%AF%8F%E4%B8%AA%E4%BA%BA%E5%9C%A8%E5%B7%A5%E4%BD%9C%E9%9D%A2%E5%89%8D%E9%83%BD%E6%98%AF%E5%B9%B3%E7%AD%89%E7%9A%84-%E7%94%B7.mp3,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E5%8F%AF%E8%83%BD%E6%9C%89%E4%B8%80%E5%A4%A9%EF%BC%8C%E6%AF%8F%E4%B8%AA%E4%BA%BA%E5%9C%A8%E5%B7%A5%E4%BD%9C%E9%9D%A2%E5%89%8D%E9%83%BD%E6%98%AF%E5%B9%B3%E7%AD%89%E7%9A%84-%E5%A5%B3.mp3,"可能有一天，每个人在工作面前都是平等的。
平等 píngděng - equal, equality
Characters: 前 面"
我们正在前往去学校的路上。,No English available,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E6%88%91%E4%BB%AC%E6%AD%A3%E5%9C%A8%E5%89%8D%E5%BE%80%E5%8E%BB%E5%AD%A6%E6%A0%A1%E7%9A%84%E8%B7%AF%E4%B8%8A-%E7%94%B7.mp3,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E6%88%91%E4%BB%AC%E6%AD%A3%E5%9C%A8%E5%89%8D%E5%BE%80%E5%8E%BB%E5%AD%A6%E6%A0%A1%E7%9A%84%E8%B7%AF%E4%B8%8A-%E5%A5%B3.mp3,"我们正在前往去学校的路上。
用法 1 - to leave for, to proceed towards, to go
Characters: 前 https://traverse.link/Mandarin_Blueprint/往"
医生们也正在前往着火的地方。,No English available,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E5%8C%BB%E7%94%9F%E4%BB%AC%E4%B9%9F%E6%AD%A3%E5%9C%A8%E5%89%8D%E5%BE%80%E7%9D%80%E7%81%AB%E7%9A%84%E5%9C%B0%E6%96%B9-%E7%94%B7.mp3,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E5%8C%BB%E7%94%9F%E4%BB%AC%E4%B9%9F%E6%AD%A3%E5%9C%A8%E5%89%8D%E5%BE%80%E7%9D%80%E7%81%AB%E7%9A%84%E5%9C%B0%E6%96%B9-%E5%A5%B3.mp3,"医生们也正在前往着火的地方。
用法 1 - to leave for, to proceed towards, to go
Characters: 前 往"
这次去广州 ，前后用了一万元。,No English available,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E8%BF%99%E6%AC%A1%E5%8E%BB%E5%B9%BF%E5%B7%9E%20%EF%BC%8C%E5%89%8D%E5%90%8E%E7%94%A8%E4%BA%86%E4%B8%80%E4%B8%87%E5%85%83-%E7%94%B7.mp3,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E8%BF%99%E6%AC%A1%E5%8E%BB%E5%B9%BF%E5%B7%9E%20%EF%BC%8C%E5%89%8D%E5%90%8E%E7%94%A8%E4%BA%86%E4%B8%80%E4%B8%87%E5%85%83-%E5%A5%B3.mp3,"这次去广州 ，前后用了一万元。
用法 1 - around, all around
Characters: 前 https://traverse.link/Mandarin_Blueprint/后"
这几天，我前后写了30条信息给她。,No English available,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E8%BF%99%E5%87%A0%E5%A4%A9%EF%BC%8C%E6%88%91%E5%89%8D%E5%90%8E%E5%86%99%E4%BA%8630%E6%9D%A1%E4%BF%A1%E6%81%AF%E7%BB%99%E5%A5%B9-%E7%94%B7.mp3,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E8%BF%99%E5%87%A0%E5%A4%A9%EF%BC%8C%E6%88%91%E5%89%8D%E5%90%8E%E5%86%99%E4%BA%8630%E6%9D%A1%E4%BF%A1%E6%81%AF%E7%BB%99%E5%A5%B9-%E5%A5%B3.mp3,"这几天，我前后写了30条信息给她。
用法 1 - around, all around
Characters: 前 https://traverse.link/Mandarin_Blueprint/后"
这次到非洲出差前后用了半个月时间。,No English available,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E8%BF%99%E6%AC%A1%E5%88%B0%E9%9D%9E%E6%B4%B2%E5%87%BA%E5%B7%AE%E5%89%8D%E5%90%8E%E7%94%A8%E4%BA%86%E5%8D%8A%E4%B8%AA%E6%9C%88%E6%97%B6%E9%97%B4-%E7%94%B7.mp3,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E8%BF%99%E6%AC%A1%E5%88%B0%E9%9D%9E%E6%B4%B2%E5%87%BA%E5%B7%AE%E5%89%8D%E5%90%8E%E7%94%A8%E4%BA%86%E5%8D%8A%E4%B8%AA%E6%9C%88%E6%97%B6%E9%97%B4-%E5%A5%B3.mp3,"这次到非洲出差前后用了半个月时间。
用法 2 - from beginning to end
Characters: 前 后"
房子买好到住进去前后用了一年时间。,No English available,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E6%88%BF%E5%AD%90%E4%B9%B0%E5%A5%BD%E5%88%B0%E4%BD%8F%E8%BF%9B%E5%8E%BB%E5%89%8D%E5%90%8E%E7%94%A8%E4%BA%86%E4%B8%80%E5%B9%B4%E6%97%B6%E9%97%B4-%E7%94%B7.mp3,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E6%88%BF%E5%AD%90%E4%B9%B0%E5%A5%BD%E5%88%B0%E4%BD%8F%E8%BF%9B%E5%8E%BB%E5%89%8D%E5%90%8E%E7%94%A8%E4%BA%86%E4%B8%80%E5%B9%B4%E6%97%B6%E9%97%B4-%E5%A5%B3.mp3,"房子买好到住进去前后用了一年时间。
用法 2 - from beginning to end
Characters: 前 后"
开车要常常看前后。,No English available,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E5%BC%80%E8%BD%A6%E8%A6%81%E5%B8%B8%E5%B8%B8%E7%9C%8B%E5%89%8D%E5%90%8E-%E7%94%B7.mp3,https://storage.googleapis.com/alley-d0944.appspot.com/Mandarin_Blueprint/LEVEL38-%E5%BC%80%E8%BD%A6%E8%A6%81%E5%B8%B8%E5%B8%B8%E7%9C%8B%E5%89%8D%E5%90%8E-%E5%A5%B3.mp3,"开车要常常看前后。
用法 3 - front and rear
Characters: 前"
